Experiment,Algorithm,Map,Map Center,Map Resolution,Start Point,End Point,Score,Run Time (sec),Budget (hours),Number of Robots,Constraints
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,4.806668,0.00034546852111816406,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,4.806668,11.75017762184143,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,_no_solution,0.00022101402282714844,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,5.452072,11.663026571273804,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,_no_solution,0.0002231597900390625,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,5.410318,12.06834101676941,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,4.024980,0.0002758502960205078,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,4.024980,12.38993215560913,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,_no_solution,0.00025129318237304693,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,4.361921,12.206133604049684,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,_no_solution,0.0003960132598876953,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,5.101060,12.298317432403564,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,2.420813,0.0003027915954589844,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,2.420813,12.561494827270508,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,3.421518,0.0002739429473876953,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,3.354840,12.55549144744873,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,3.910447,0.0002505779266357422,4.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,3.690409,12.127061128616333,4.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,_no_solution,0.00048351287841796886,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,9.145903,41.774828672409065,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,_no_solution,0.0005617141723632811,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,9.073693,41.15527367591858,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,_no_solution,0.0004990100860595703,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,8.954700,44.312024354934685,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,_no_solution,0.0005300045013427733,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,8.364214,44.041112661361694,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,_no_solution,0.0005321502685546875,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,8.811318,42.932848930358894,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,_no_solution,0.0002884864807128906,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,9.113241,41.648642301559455,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,_no_solution,0.0005774497985839844,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,7.212782,43.31733918190002,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,_no_solution,0.0004634857177734375,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,8.146810,42.323087215423584,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,_no_solution,0.0004622936248779297,8.0,1,_diag
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,8.482378,41.87424445152283,8.0,1,_diag
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,1.160949,8.487701416015625e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,1.160949,1.0280745029449463,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,1.524955,7.653236389160156e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,1.524955,1.0058236122131348,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,1.861069,7.843971252441406e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,1.810604,0.9013466835021972,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,0.677474,8.249282836914062e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,0.677474,1.0794365406036377,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,0.926216,7.510185241699219e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,0.926216,1.0192139148712158,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,1.240622,7.343292236328125e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,1.213123,1.005195379257202,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,0.270749,8.058547973632812e-05,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,0.270749,0.9211807250976562,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,0.550750,0.00014901161193847656,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,0.550750,0.9784858226776124,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,0.891752,0.00010204315185546876,1.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,0.848117,0.8750877380371094,1.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,2.556275,0.00018787384033203125,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,2.556275,4.414936065673828,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,3.292300,0.00015592575073242188,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,3.292300,4.540728569030762,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,3.810604,0.0001468658447265625,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,3.621207,4.223131179809569,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,1.721509,0.00019216537475585935,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,1.721509,5.186913967132568,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,2.256024,0.0001862049102783203,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,2.256024,5.046993970870972,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,2.690192,0.000179290771484375,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,2.611027,4.505046606063843,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,0.888689,0.00019097328186035162,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,0.888689,4.9856390953063965,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,1.520794,0.00019741058349609372,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,1.520794,4.91546893119812,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,2.053788,0.00015926361083984375,2.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,1.934647,4.340963840484618,2.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,5.025446,0.00032806396484375,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,5.025446,14.579041242599487,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,6.191370,0.0004725456237792969,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,6.052438,14.113322019577026,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,6.709673,0.0002281665802001953,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,6.335340,14.08953070640564,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,4.110280,0.0003154277801513672,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,4.110280,17.06777310371399,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,5.066627,0.0003678798675537109,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,4.804429,15.131507158279419,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,5.522912,0.00029087066650390625,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,5.325160,14.365446329116821,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,2.420813,0.0003435611724853516,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,2.420813,16.355086326599118,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,3.460285,0.0003325939178466797,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,3.394020,16.338007926940918,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,4.018219,0.00025987625122070307,4.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,3.807873,14.468671321868895,4.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,10.777579,0.0005536079406738281,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 1]",,10.499717,62.29413723945618,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,12.039973,0.0004162788391113281,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 5]",,11.484249,65.37428998947144,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,12.558277,0.0004413127899169922,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[1, 9]",,11.809611,65.01261258125304,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,9.862413,0.0006918907165527344,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 1]",,9.584551,64.28533220291139,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,10.915231,0.0005104541778564453,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 5]",,10.444428,66.43296408653259,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,11.371515,0.00044798851013183605,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[5, 9]",,10.756971,64.51006484031677,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,7.904851,0.0005779266357421875,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 1]",,7.669449,63.71586275100708,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,8.993240,0.0006134510040283202,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 5]",,8.656558,61.01015710830689,8.0,1,
Constraint_Test,Greedy,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,9.551174,0.0005877017974853517,8.0,1,
Constraint_Test,MCTS,roms/txla_hindcast_agg_full_2013_07_10.nc,"xLon: -96.50000, yLat: 25.00000","(1, 1)","[9, 9]",,9.070411,56.287025928497314,8.0,1,
